Latitud,Longitd,GLIMS_I,Type,M_Basin,Basin,Sub_bsn,Area,Altitud,Imag_ID,ID,Dist_gr,Gr_fed,GLOF,SmmrPrZ,WtTmpZn,area1990,area2018,area2005,mb_mean,mb_sd,mb_median,mb_q25,mb_q75,region
29.733000000000001,92.893000000000001,GL092893E29733N,M(o),Brahmaputra,Yarlung Zangbo,Nyang,0.041000000000000,"5379",LT51370392005320BKT00,"12215",270.000000000000000,"1",0.000000000000000,mod_wet,mod_warm,0.037398000000000,0.033343000000000,0.040909754563303,-0.536569398907104,0.233042855190051,-0.532000000000000,-0.674800000000000,-0.381050000000000,Nyainqentanglha
29.329000000000001,92.447999999999993,GL092448E29329N,M(o),Brahmaputra,Yarlung Zangbo,Yarlung Zangbo,0.042000000000000,"5216",LT51360402005297BJC01,"12223",648.999206543000014,"1",0.000000000000000,mod_wet,warm,0.040192000000000,0.042579000000000,0.042044769899167,-0.536569398907104,0.233042855190051,-0.532000000000000,-0.674800000000000,-0.381050000000000,Nyainqentanglha
27.789999999999999,92.048000000000002,GL092048E27790N,M(e),Brahmaputra,Manas,Dangmechu,0.074000000000000,"4948",LT51370412008313BKT00,"12240",180.000000000000000,"1",0.000000000000000,mod_wet,warm,0.000000000000000,0.132725000000000,0.074281715451137,-0.367806108597285,0.223701381033807,-0.336500000000000,-0.492850000000000,-0.216975000000000,Eastern Himalaya
30.600999999999999,95.182000000000002,GL095182E30601N,M(e),Brahmaputra,Yarlung Zangbo,Yigong Zangbo,0.960000000000000,"4278","LT51350392006261BJC00; LT51350392011243*","12243",0.000000000000000,"1",0.000000000000000,mod_dry,warm,0.704513000000000,1.115929000000000,0.959825013738282,-0.532465217391304,0.294309665950270,-0.520550000000000,-0.702325000000000,-0.335825000000000,Hengduan Shan
30.231000000000002,95.939999999999998,GL095940E30231N,M(o),Brahmaputra,Yarlung Zangbo,Yigong Zangbo,0.027000000000000,"4827",LT51340392005251BJC0,"12247",458.911743163999972,"1",0.000000000000000,mod_dry,mod_cold,0.020328000000000,0.017175000000000,0.027073161830975,-0.532465217391304,0.294309665950270,-0.520550000000000,-0.702325000000000,-0.335825000000000,Hengduan Shan
27.930000000000000,92.534999999999997,GL092535E27930N,M(e),Brahmaputra,Subansiri,Subansiri,0.060000000000000,"5339","LE71370402005344PFS0; LE71370402006011E*","12255",90.000000000000000,"1",0.000000000000000,mod_dry,mod_cold,0.000000000000000,0.065386000000000,0.059955768448010,-0.367806108597285,0.223701381033807,-0.336500000000000,-0.492850000000000,-0.216975000000000,Eastern Himalaya
29.661000000000001,96.641999999999996,GL096642E29661N,M(o),Brahmaputra,Yarlung Zangbo,Yigong Zangbo,0.012000000000000,"5196",LT51340402005251BJC0,"12260",725.603210449000017,"0",0.000000000000000,mod_dry,mod_warm,0.009584000000000,0.009194000000000,0.012393793367378,-0.532465217391304,0.294309665950270,-0.520550000000000,-0.702325000000000,-0.335825000000000,Hengduan Shan
29.577000000000002,93.558000000000007,GL093558E29577N,M(o),Brahmaputra,Yarlung Zangbo,Nyang,0.059000000000000,"5035",LT51360402005297BJC01,"12271",648.999206543000014,"1",0.000000000000000,mod_wet,mod_warm,0.067295000000000,0.063057000000000,0.058726800082610,-0.536569398907104,0.233042855190051,-0.532000000000000,-0.674800000000000,-0.381050000000000,Nyainqentanglha
30.524000000000001,93.418000000000006,GL093418E30524N,M(e),Brahmaputra,Yarlung Zangbo,Yigong Zangbo,0.500000000000000,"4756","LT51360392002337BJC0; LE71360392006340E*","12273",270.000000000000000,"1",0.000000000000000,mod_dry,warm,0.334421000000000,0.357218000000000,0.500469102823444,-0.536569398907104,0.233042855190051,-0.532000000000000,-0.674800000000000,-0.381050000000000,Nyainqentanglha
28.151000000000000,91.608999999999995,GL091609E28151N,M(e),Brahmaputra,Manas,Dangmechu,0.018000000000000,"5172","LE71370402005344PFS0; LE71370402006011E*","12291",685.419555663999972,"1",0.000000000000000,mod_dry,warm,0.014442000000000,0.013738000000000,0.017944006112954,-0.367806108597285,0.223701381033807,-0.336500000000000,-0.492850000000000,-0.216975000000000,Eastern Himalaya
30.841999999999999,94.352999999999994,GL094353E30842N,M(e),Brahmaputra,Yarlung Zangbo,Yigong Zangbo,0.106000000000000,"4972","LT51360392002337BJC0; LE71360392006340E","12295",603.738342285000044,"1",0.000000000000000,mod_dry,warm,0.114176000000000,0.126653000000000,0.106358584264305,-0.536569398907104,0.233042855190051,-0.532000000000000,-0.674800000000000,-0.381050000000000,Nyainqentanglha
30.221000000000000,95.582999999999998,GL095583E30221N,M(e),Brahmaputra,Yarlung Zangbo,Yigong Zangbo,0.841000000000000,"4341","LT51350392006261BJC00; LT51350392011243*","12301",0.000000000000000,"1",0.000000000000000,mod_dry,mod_warm,0.602128000000000,0.831949000000000,0.841300312874874,-0.532465217391304,0.294309665950270,-0.520550000000000,-0.702325000000000,-0.335825000000000,Hengduan Shan
30.239999999999998,93.570999999999998,GL093571E30240N,M(e),Brahmaputra,Yarlung Zangbo,Nyang,0.105000000000000,"4352","LT51360392002337BJC0; LE71360392006340E*","12315",201.246124267999988,"1",0.000000000000000,mod_dry,warm,0.081384000000000,0.097957000000000,0.104555377207920,-0.536569398907104,0.233042855190051,-0.532000000000000,-0.674800000000000,-0.381050000000000,Nyainqentanglha
29.698000000000000,96.619000000000000,GL096619E29698N,M(e),Brahmaputra,Yarlung Zangbo,Yigong Zangbo,0.043000000000000,"5127",LT51340392005251BJC0,"12319",450.000000000000000,"1",0.000000000000000,mod_dry,mod_warm,0.000000000000000,0.043674000000000,0.043430442492153,-0.532465217391304,0.294309665950270,-0.520550000000000,-0.702325000000000,-0.335825000000000,Hengduan Shan
30.047000000000001,94.156999999999996,GL094157E30047N,M(e),Brahmaputra,Yarlung Zangbo,Nyang,1.004000000000000,"4292","LT51360392002337BJC0; LE71360392006340E","12324",763.675354004000042,"1",0.000000000000000,mod_dry,warm,1.036928000000000,1.059684000000000,1.004477722527387,-0.536569398907104,0.233042855190051,-0.532000000000000,-0.674800000000000,-0.381050000000000,Nyainqentanglha
28.891999999999999,97.335999999999999,GL097336E28892N,M(o),Brahmaputra,Dihang,Lohit,0.132000000000000,"4417",LT51340402005251BJC0,"12334",900.000000000000000,"1",0.000000000000000,mod_dry,warm,0.124108000000000,0.152492000000000,0.132291381472684,-0.532465217391304,0.294309665950270,-0.520550000000000,-0.702325000000000,-0.335825000000000,Hengduan Shan
30.096000000000000,94.269000000000005,GL094269E30096N,M(e),Brahmaputra,Yarlung Zangbo,Nyang,0.364000000000000,"3896","LT51360392002337BJC0; LE71360392006340E","12339",0.000000000000000,"1",0.000000000000000,dry,warm,0.196020000000000,0.737212000000000,0.363605349108457,-0.536569398907104,0.233042855190051,-0.532000000000000,-0.674800000000000,-0.381050000000000,Nyainqentanglha
27.952999999999999,91.468000000000004,GL091468E27953N,M(o),Brahmaputra,Manas,Kurichu,0.016000000000000,"4691",LT51370412008313BKT00,"12341",254.558441162000008,"1",0.000000000000000,wet,warm,0.011378000000000,0.011378000000000,0.016153735459705,-0.367806108597285,0.223701381033807,-0.336500000000000,-0.492850000000000,-0.216975000000000,Eastern Himalaya
27.763999999999999,92.424999999999997,GL092425E27764N,M(e),Brahmaputra,Manas,Dangmechu,0.156000000000000,"5094",LT51370412008313BKT00,"12342",636.396118163999972,"1",0.000000000000000,mod_wet,mod_warm,0.161631000000000,0.178155000000000,0.156456727357663,-0.367806108597285,0.223701381033807,-0.336500000000000,-0.492850000000000,-0.216975000000000,Eastern Himalaya
29.635999999999999,93.009000000000000,GL093009E29636N,M(o),Brahmaputra,Yarlung Zangbo,Nyang,0.013000000000000,"5161",LT51370392005320BKT00,"12357",450.000000000000000,"1",0.000000000000000,mod_wet,warm,0.057047000000000,0.062415000000000,0.012911867621590,-0.536569398907104,0.233042855190051,-0.532000000000000,-0.674800000000000,-0.381050000000000,Nyainqentanglha
29.664000000000001,93.251999999999995,GL093252E29664N,M(o),Brahmaputra,Yarlung Zangbo,Nyang,0.023000000000000,"5039",LT51360402005297BJC01,"12361",90.000000000000000,"1",0.000000000000000,mod_wet,warm,0.022294000000000,0.023391000000000,0.022737720762556,-0.536569398907104,0.233042855190051,-0.532000000000000,-0.674800000000000,-0.381050000000000,Nyainqentanglha
30.359999999999999,93.230999999999995,GL093231E30360N,M(o),Brahmaputra,Yarlung Zangbo,Nyang,0.015000000000000,"5066",LT51370392005320BKT00,"12367",630.000000000000000,"1",0.000000000000000,mod_wet,mod_warm,0.013633000000000,0.014369000000000,0.014782056637067,-0.536569398907104,0.233042855190051,-0.532000000000000,-0.674800000000000,-0.381050000000000,Nyainqentanglha
28.210999999999999,92.748999999999995,GL092749E28211N,M(e),Brahmaputra,Subansiri,Subansiri,0.084000000000000,"5170",LT51360402005297BJC01,"12374",90.000000000000000,"1",0.000000000000000,mod_dry,mod_warm,0.081164000000000,0.088060000000000,0.084123575653407,-0.367806108597285,0.223701381033807,-0.336500000000000,-0.492850000000000,-0.216975000000000,Eastern Himalaya
29.724000000000000,96.983999999999995,GL096984E29724N,M(e),Brahmaputra,Yarlung Zangbo,Yigong Zangbo,0.018000000000000,"5216",LT51340392005251BJC0,"12393",450.000000000000000,"1",0.000000000000000,mod_dry,mod_warm,0.000000000000000,0.022196000000000,0.018497530565991,-0.532465217391304,0.294309665950270,-0.520550000000000,-0.702325000000000,-0.335825000000000,Hengduan Shan
29.189000000000000,96.852999999999994,GL096853E29189N,M(e),Brahmaputra,Yarlung Zangbo,Yigong Zangbo,0.081000000000000,"4373",LT51340402005251BJC0,"12399",450.000000000000000,"1",0.000000000000000,mod_dry,warm,0.063005000000000,0.065197000000000,0.080600262486979,-0.532465217391304,0.294309665950270,-0.520550000000000,-0.702325000000000,-0.335825000000000,Hengduan Shan
27.995999999999999,92.665000000000006,GL092665E27996N,M(o),Brahmaputra,Subansiri,Subansiri,0.013000000000000,"5542",L71136041_041200501,"12408",201.246124267999988,"1",0.000000000000000,mod_wet,mod_cold,0.014270000000000,0.012862000000000,0.012570161780950,-0.367806108597285,0.223701381033807,-0.336500000000000,-0.492850000000000,-0.216975000000000,Eastern Himalaya
29.353000000000002,95.918000000000006,GL095918E29353N,M(o),Brahmaputra,Yarlung Zangbo,Yarlung Zangbo,0.202000000000000,"4335",LT51340402005251BJC0,"12415",90.000000000000000,"1",0.000000000000000,mod_wet,warm,0.000000000000000,0.000000000000000,0.201898887896204,-0.532465217391304,0.294309665950270,-0.520550000000000,-0.702325000000000,-0.335825000000000,Hengduan Shan
30.684000000000001,94.323999999999998,GL094324E30684N,M(e),Brahmaputra,Yarlung Zangbo,Yigong Zangbo,0.160000000000000,"4103","LT51360392002337BJC0; LE71360392006340E","12420",1451.206420900000012,"1",1.000000000000000,dry,warm,0.148343000000000,0.234032000000000,0.159954555460401,-0.536569398907104,0.233042855190051,-0.532000000000000,-0.674800000000000,-0.381050000000000,Nyainqentanglha
28.571000000000002,91.176000000000002,GL091176E28571N,M(e),Brahmaputra,Yarlung Zangbo,Langkamu,0.105000000000000,"5405","LE71380402006018EDC0; LT51380402005327B*","12421",1080.000000000000000,"1",0.000000000000000,mod_wet,mod_warm,0.088363000000000,0.080911000000000,0.105434264882147,-0.367806108597285,0.223701381033807,-0.336500000000000,-0.492850000000000,-0.216975000000000,Eastern Himalaya
27.739000000000001,92.424000000000007,GL092424E27739N,M(o),Brahmaputra,Kameng,Kameng,0.023000000000000,"5138",LT51370412008313BKT00,"12426",547.448608398000033,"1",0.000000000000000,mod_wet,mod_warm,0.028258000000000,0.031482000000000,0.022654178395592,-0.367806108597285,0.223701381033807,-0.336500000000000,-0.492850000000000,-0.216975000000000,Eastern Himalaya
30.413000000000000,95.597999999999999,GL095598E30413N,M(o),Brahmaputra,Yarlung Zangbo,Yigong Zangbo,0.034000000000000,"5106","LT51350392006261BJC00; LT51350392011243*","12429",0.000000000000000,"1",0.000000000000000,mod_dry,cold,0.000000000000000,0.000000000000000,0.034262452778498,-0.532465217391304,0.294309665950270,-0.520550000000000,-0.702325000000000,-0.335825000000000,Hengduan Shan
29.581000000000000,96.605000000000004,GL096605E29581N,M(e),Brahmaputra,Yarlung Zangbo,Yigong Zangbo,0.064000000000000,"4880",LT51340402005251BJC0,"12430",254.558441162000008,"1",0.000000000000000,mod_wet,mod_warm,0.056479000000000,0.056585000000000,0.064253782628856,-0.532465217391304,0.294309665950270,-0.520550000000000,-0.702325000000000,-0.335825000000000,Hengduan Shan
29.719999999999999,96.486000000000004,GL096486E29720N,M(o),Brahmaputra,Yarlung Zangbo,Yigong Zangbo,0.056000000000000,"4994",LT51340392005251BJC0,"12431",829.758972168000014,"1",0.000000000000000,mod_dry,mod_warm,0.000000000000000,0.042679000000000,0.055544369570099,-0.532465217391304,0.294309665950270,-0.520550000000000,-0.702325000000000,-0.335825000000000,Hengduan Shan
29.358000000000001,96.972999999999999,GL096973E29358N,M(o),Brahmaputra,Yarlung Zangbo,Yigong Zangbo,0.016000000000000,"4975",LT51340402005251BJC0,"12432",804.984497069999975,"1",0.000000000000000,mod_wet,mod_warm,0.000000000000000,0.000000000000000,0.015863393813525,-0.532465217391304,0.294309665950270,-0.520550000000000,-0.702325000000000,-0.335825000000000,Hengduan Shan
29.748999999999999,96.230999999999995,GL096231E29749N,M(e),Brahmaputra,Yarlung Zangbo,Yigong Zangbo,0.064000000000000,"4695",LT51340392005251BJC0,"12433",829.758972168000014,"1",0.000000000000000,mod_dry,mod_cold,0.000000000000000,0.071029000000000,0.063883447354399,-0.532465217391304,0.294309665950270,-0.520550000000000,-0.702325000000000,-0.335825000000000,Hengduan Shan
29.609999999999999,97.078999999999994,GL097079E29610N,M(o),Brahmaputra,Yarlung Zangbo,Yigong Zangbo,0.086000000000000,"5270",LT51340392005251BJC0,"12434",725.603210449000017,"1",0.000000000000000,mod_dry,mod_warm,0.058960000000000,0.055718000000000,0.085887287855137,-0.532465217391304,0.294309665950270,-0.520550000000000,-0.702325000000000,-0.335825000000000,Hengduan Shan
29.672999999999998,96.650000000000006,GL096650E29673N,M(o),Brahmaputra,Yarlung Zangbo,Yigong Zangbo,0.024000000000000,"4996",LT51340392005251BJC0,"12436",576.281188964999956,"1",0.000000000000000,mod_dry,mod_warm,0.000000000000000,0.016829000000000,0.023802917145257,-0.532465217391304,0.294309665950270,-0.520550000000000,-0.702325000000000,-0.335825000000000,Hengduan Shan
30.706000000000000,94.117999999999995,GL094118E30706N,M(e),Brahmaputra,Yarlung Zangbo,Yigong Zangbo,0.182000000000000,"4741","LT51360392002337BJC0; LE71360392006340E","12438",1026.157836910000015,"1",0.000000000000000,mod_dry,warm,0.175724000000000,0.181785000000000,0.181953383389920,-0.536569398907104,0.233042855190051,-0.532000000000000,-0.674800000000000,-0.381050000000000,Nyainqentanglha
29.463000000000001,93.070999999999998,GL093071E29463N,M(o),Brahmaputra,Yarlung Zangbo,Yarlung Zangbo,0.019000000000000,"5128",LT51360402005297BJC01,"12444",450.000000000000000,"1",0.000000000000000,mod_wet,warm,0.000000000000000,0.015860000000000,0.018571400001979,-0.536569398907104,0.233042855190051,-0.532000000000000,-0.674800000000000,-0.381050000000000,Nyainqentanglha
30.486000000000001,93.484999999999999,GL093485E30486N,M(e),Brahmaputra,Yarlung Zangbo,Yigong Zangbo,0.026000000000000,"5009","LT51360392002337BJC0; LE71360392006340E*","12446",0.000000000000000,"1",0.000000000000000,mod_wet,warm,0.020241000000000,0.021769000000000,0.025885846923641,-0.536569398907104,0.233042855190051,-0.532000000000000,-0.674800000000000,-0.381050000000000,Nyainqentanglha
29.509000000000000,97.067999999999998,GL097068E29509N,M(e),Brahmaputra,Dihang,Lohit,0.091000000000000,"5278",LT51340402005251BJC0,"12451",450.000000000000000,"1",0.000000000000000,mod_dry,mod_warm,0.073033000000000,0.085006000000000,0.090715734444054,-0.532465217391304,0.294309665950270,-0.520550000000000,-0.702325000000000,-0.335825000000000,Hengduan Shan
28.082000000000001,91.415000000000006,GL091415E28082N,M(e),Brahmaputra,Manas,Kurichu,0.074000000000000,"5384",LT51370412008313BKT00,"12458",284.604980468999997,"1",0.000000000000000,mod_wet,mod_cold,0.038837000000000,0.057091000000000,0.073864176619774,-0.367806108597285,0.223701381033807,-0.336500000000000,-0.492850000000000,-0.216975000000000,Eastern Himalaya
29.178000000000001,96.856999999999999,GL096857E29178N,M(e),Brahmaputra,Dihang,Lohit,0.132000000000000,"4408",LT51340402005251BJC0,"12466",180.000000000000000,"1",0.000000000000000,mod_wet,warm,0.231187000000000,0.128261000000000,0.132107104572762,-0.532465217391304,0.294309665950270,-0.520550000000000,-0.702325000000000,-0.335825000000000,Hengduan Shan
